0.626922286,0.68538587,0.740909436,0.815409885,0.767711971,0.70824209,0.770989606,0.644084531,0.623639384,0.87712341,0.733903777,0.614990126,0.82521539,0.869624513,0.706322361,0.690332267,0.771611157,0.727750002,0.785234213,0.871322884,0.60739987,0.893061648,0.644029415,0.802116219,0.722372342,0.653321452,0.749639104,0.605513387,0.628020396,0.894399247,0.832043395,0.731603605,0.773040147,0.826853684,0.628753522,0.861404682,0.606432006,0.892006402,0.829341493,0.8375262,0.600687215,0.841635972,0.751507512,0.71632046,0.745478969,0.836228042,0.733827493,0.788394753,0.714362467,0.85627832,0.856742722,0.893105824,0.796152971,0.868971737,0.838115435,0.827213566,0.833220603,0.865342305,0.73911216,0.860538237,0.630038983,0.691192918,0.655592301,0.850701306,0.834438777,0.735056459,0.788260404,0.603545648,0.762090236,0.72255962,0.865402961,0.726336682,0.684798955,0.874643595,0.75699798,0.818296369,0.794314751,0.652827331,0.655711264,0.801917162,0.642119745,0.724914021,0.603970726,0.620022765,0.867448993,0.758070836,0.742446681,0.89036424,0.758898159,0.885957329,0.726070958,0.813739817,0.814011679,0.77924307,0.792744962,0.855515055,0.641154239,0.866800889,0.747280172,0.685074413,0.764681293,0.754101736,0.710483237,0.615412663,0.852187015,0.656837447,0.625817815,0.895772081,0.800121661,0.783869454,0.734371549,0.719387106,0.68708894,0.808996062,0.69847192,0.744660158,0.616470415,0.692902342,0.640327582,0.85643324,0.865289174,0.894616463,0.712469294,0.812319964,0.721724833,0.622252416,0
0.6823539,0.867507133,0.653332854,0.840215192,0.735762124,0.7433317,0.609255548,0.644738446,0.890068432,0.730832448,0.699511708,0.710713654,0.655689097,0.637293594,0.857789478,0.887037166,0.627947275,0.837798881,0.755230108,0.864871896,0.635155463,0.657048691,0.62762494,0.756049251,0.693085541,0.617953683,0.874463678,0.70787451,0.60182073,0.799226505,0.872543458,0.650000359,0.83727556,0.844154784,0.640696129,0.875015553,0.695443007,0.891448734,0.881158727,0.731590658,0.769450685,0.877845515,0.813586547,0.63366533,0.604086249,0.884025281,0.653685032,0.723348148,0.604400003,0.853550321,0.889086665,0.824073581,0.890260781,0.738018034,0.820166767,0.613949709,0.880427928,0.841149702,0.640390119,0.66989843,0.860652967,0.641409599,0.835305505,0.70991466,0.875270654,0.803847911,0.762397561,0.775207484,0.668089708,0.68030977,0.858685599,0.673357964,0.68608828,0.704063127,0.873141753,0.642886179,0.691883301,0.748351916,0.729761206,0.631406051,0.88759786,0.778293762,0.801393374,0.61875086,0.717858518,0.73602838,0.802558122,0.709704698,0.700021004,0.60130261,0.627244831,0.657230935,0.614086068,0.884970209,0.668394742,0.82187759,0.899042222,0.769594275,0.661827497,0.633117788,0.746500716,0.605674073,0.763338034,0.63580836,0.743294625,0.775019116,0.782485279,0.763928565,0.759535247,0.602365351,0.805777195,0.675242619,0.895890436,0.699882077,0.680414943,0.894673081,0.833811457,0.643976515,0.873207398,0.850333686,0.629309334,0.67343605,0.778479497,0.755972959,0.604561927,0.690565142,0
0.783421015,0.72071859,0.632594595,0.745388623,0.872324262,0.749080796,0.726338377,0.756791028,0.842627675,0.831259278,0.848698608,0.831552556,0.86179442,0.688202741,0.815336897,0.644314751,0.838912438,0.678782136,0.647797266,0.799238969,0.733088959,0.76227607,0.788291583,0.802096715,0.767355565,0.657864028,0.686337432,0.791863171,0.619363742,0.683735108,0.680344281,0.824492193,0.859481275,0.679006113,0.875083246,0.858800682,0.872564048,0.61329811,0.661745593,0.871236413,0.628439189,0.733742492,0.664751288,0.693356519,0.848115729,0.672187369,0.786415468,0.600112164,0.824494489,0.870988744,0.730563671,0.603649152,0.630637102,0.779257399,0.734127878,0.717547094,0.779917192,0.625936452,0.887740407,0.608056531,0.683473048,0.630581173,0.886662509,0.868123887,0.735698169,0.682752145,0.781621167,0.806220039,0.707270211,0.601120466,0.611184853,0.791193071,0.735786293,0.746636776,0.875542175,0.622223868,0.897633541,0.718676001,0.720062649,0.778508924,0.892453301,0.866183277,0.617545589,0.710850954,0.778567389,0.816252097,0.821697969,0.777476998,0.611073945,0.686154857,0.695778739,0.742776864,0.705341965,0.642129318,0.771712241,0.831188883,0.689253503,0.773213514,0.881980155,0.672726875,0.63383043,0.775971682,0.803700608,0.79123328,0.670502438,0.620616053,0.886646109,0.833174104,0.736581604,0.807874947,0.731385891,0.649343385,0.888196776,0.613937529,0.749718155,0.766545205,0.867157145,0.664080389,0.83661591,0.635785514,0.823924535,0.8936393,0.662026955,0.655540614,0.721115847,0.69013378,0
0.770690161,0.732070892,0.732105792,0.783654993,0.644726057,0.875031126,0.677966695,0.72138461,0.627182269,0.855392746,0.762371123,0.834304044,0.673842607,0.874705857,0.676734267,0.61986082,0.7442116,0.708558041,0.85982615,0.891231349,0.754081972,0.737786305,0.627908653,0.681709524,0.875783336,0.601724536,0.876560556,0.63266916,0.600048408,0.717779661,0.826933946,0.871189099,0.749824592,0.708953756,0.793194585,0.600763139,0.614876512,0.84545713,0.637850974,0.672052263,0.615165654,0.721840563,0.607010518,0.756422669,0.767370844,0.688276572,0.641527084,0.809959727,0.676189256,0.857003736,0.686694571,0.824109341,0.719873191,0.805244668,0.85164629,0.848169752,0.737719396,0.88793753,0.867518417,0.637523157,0.624424431,0.656182241,0.787385038,0.765114352,0.766063246,0.60637344,0.638577016,0.82459358,0.605221461,0.721289304,0.756313007,0.699552495,0.678035938,0.888926448,0.79593751,0.818880064,0.865221097,0.709956335,0.669977626,0.652960138,0.731634265,0.764619088,0.838981043,0.803493876,0.78983634,0.849407979,0.829411951,0.808904173,0.623180636,0.85689731,0.763094697,0.775692089,0.896967705,0.791599395,0.888501018,0.6213733,0.733723119,0.751539097,0.763281216,0.708499397,0.672690438,0.628010701,0.751749358,0.671220448,0.878054913,0.633489371,0.808442729,0.602260382,0.685262171,0.638214859,0.790335199,0.786376983,0.680376085,0.866760862,0.642515287,0.847814021,0.881915408,0.604730195,0.768529655,0.64882455,0.755296107,0.851448159,0.684238645,0.737106431,0.879453083,0.874833336,0
0.802021348,0.762192779,0.682277822,0.687659897,0.652922895,0.849982168,0.648653597,0.600210275,0.780629044,0.657117973,0.782356386,0.820514982,0.690211891,0.808114911,0.898618576,0.628387189,0.82875624,0.775286653,0.683811511,0.85709778,0.881175539,0.804353971,0.886945544,0.837741581,0.845692879,0.697152074,0.810795115,0.704591823,0.792869895,0.631335477,0.770723546,0.773270235,0.645542516,0.719472662,0.830851933,0.794159425,0.647504649,0.873133082,0.649005434,0.736642732,0.691056533,0.766657335,0.629770585,0.740325566,0.746421653,0.643617027,0.696237754,0.674427838,0.852283256,0.640396733,0.687866425,0.651220234,0.759393627,0.764332339,0.625104478,0.608082925,0.871747559,0.794117823,0.836755957,0.676084277,0.698168936,0.840913702,0.838354642,0.822771985,0.77381808,0.891197633,0.844342313,0.714512955,0.678843586,0.89721878,0.765452629,0.754476913,0.793724101,0.672374478,0.818132837,0.629695438,0.84457733,0.737755748,0.863868652,0.756312369,0.665521502,0.752132978,0.824680181,0.814459055,0.877273587,0.740391924,0.778655328,0.743879857,0.818984516,0.637813102,0.835670318,0.694274095,0.868479393,0.892736117,0.745169761,0.761892487,0.847419854,0.790316114,0.677077784,0.818109638,0.699528589,0.828840927,0.780306279,0.70492595,0.753152003,0.769011268,0.633809984,0.890273528,0.641041673,0.777432253,0.631403399,0.840483491,0.718486299,0.631078184,0.695935698,0.889772965,0.711477392,0.7239706,0.658162007,0.6647828,0.757851167,0.852387417,0.823466711,0.844354977,0.864316612,0.863497415,0
0.681671379,0.882117665,0.686613341,0.721029399,0.825619925,0.704850679,0.798125086,0.756903895,0.855847187,0.608004771,0.862205109,0.670536318,0.822061553,0.704240895,0.760144719,0.774303359,0.876215642,0.853918765,0.768131582,0.761530771,0.629019456,0.80965839,0.775257678,0.760350064,0.743498706,0.691682349,0.646432501,0.62811411,0.621298502,0.688256669,0.621636736,0.666290705,0.677765974,0.858107654,0.723694521,0.687151778,0.701036683,0.773908138,0.727681482,0.893948633,0.618920391,0.749229317,0.6958612,0.69979064,0.669699699,0.698071779,0.754837904,0.842779263,0.812019666,0.624181555,0.853863337,0.852371777,0.769799009,0.839989244,0.861469614,0.729660917,0.808691712,0.803091116,0.876091357,0.696648078,0.646209145,0.62811694,0.685481773,0.870294903,0.727032851,0.623900906,0.797127505,0.841473546,0.874612359,0.819581379,0.696471378,0.678174342,0.888066196,0.829581728,0.658806651,0.876796177,0.666408895,0.804811539,0.839893961,0.79163812,0.869551112,0.794849017,0.892476199,0.787827199,0.623020015,0.750904585,0.604272861,0.853973218,0.84861433,0.774882866,0.645630959,0.68822216,0.641658027,0.859110523,0.871541364,0.780471775,0.717928323,0.838644441,0.635736642,0.843209287,0.850467746,0.896045805,0.681215524,0.680926216,0.81816996,0.749509594,0.87939423,0.618297373,0.645224564,0.622911099,0.893544316,0.651749446,0.631071342,0.60630914,0.641458535,0.65786226,0.821643718,0.656810381,0.717855139,0.759393902,0.894641384,0.890123906,0.77622019,0.726952078,0.621256751,0.630902124,0
0.74707193,0.777566333,0.721179336,0.638421385,0.827852029,0.63036137,0.681094443,0.723187191,0.617618952,0.759326686,0.600270817,0.616612232,0.622066629,0.69698864,0.825081158,0.619170782,0.89422161,0.727001462,0.863753729,0.601861683,0.670507114,0.691485651,0.830113451,0.613161041,0.888154906,0.788023178,0.648395289,0.784046593,0.618653164,0.866417134,0.60828454,0.890074936,0.857016543,0.609864133,0.860765009,0.880149178,0.8374136,0.671167852,0.81563873,0.855588802,0.76681298,0.742508594,0.751901527,0.852271725,0.813489924,0.646520795,0.734570369,0.705939637,0.623524373,0.669633668,0.609875341,0.768040419,0.824569005,0.781754949,0.754004884,0.778730855,0.884281486,0.742045924,0.879242739,0.745863232,0.719836829,0.627909746,0.892520623,0.855512014,0.61008961,0.721562214,0.630681437,0.834703347,0.773534016,0.791897493,0.770901792,0.738744913,0.830304835,0.77791234,0.700830998,0.634923922,0.63368024,0.684476174,0.882968459,0.739105917,0.605531227,0.859058788,0.831465899,0.654294084,0.853087635,0.6798291,0.75095358,0.88095415,0.836525333,0.86272562,0.861896466,0.698630759,0.877710331,0.78689898,0.830179437,0.638397439,0.707012994,0.876834423,0.821366255,0.73768832,0.841714529,0.629000696,0.853142158,0.81895032,0.895678769,0.893525866,0.681085442,0.69910806,0.677882753,0.66393,0.629674602,0.615055848,0.605115406,0.798457832,0.640873313,0.645217053,0.794833733,0.873959846,0.616826352,0.887779459,0.763238526,0.845750226,0.636731634,0.836217152,0.747447067,0.673157647,0
0.865174192,0.626106277,0.874118447,0.681298785,0.775800577,0.725930496,0.626043502,0.744499816,0.796179793,0.799066768,0.750729339,0.792271125,0.623319723,0.665177892,0.698106173,0.733759461,0.857004726,0.745910292,0.683948029,0.795932617,0.616845573,0.758973801,0.877267119,0.794057201,0.894910094,0.684634623,0.664848109,0.8260298,0.864525457,0.695268352,0.816683619,0.836803457,0.760287614,0.823725992,0.866835368,0.695408144,0.89789312,0.837915112,0.691402175,0.672630878,0.711736877,0.887064321,0.759923912,0.865791636,0.761737384,0.749259071,0.607297679,0.711381334,0.627845465,0.714552702,0.782448619,0.774247705,0.6958709,0.757176472,0.639520216,0.747055637,0.655719695,0.733580658,0.630003198,0.882687898,0.650408535,0.720535785,0.654316874,0.884874965,0.653928672,0.811084224,0.778705747,0.799113915,0.824249672,0.763640145,0.629255997,0.635298138,0.606644422,0.680218589,0.795241185,0.610213885,0.658057025,0.825084273,0.787985502,0.633873961,0.807044456,0.694347182,0.714859124,0.797930497,0.884605666,0.655753747,0.776350598,0.625631576,0.60927749,0.74783334,0.816503641,0.67118009,0.675137868,0.710269839,0.654673089,0.864178789,0.815330311,0.771313862,0.793948768,0.65313493,0.764719726,0.85257325,0.783747126,0.756534404,0.749787935,0.677161423,0.71415011,0.721991684,0.66221347,0.869514108,0.629680549,0.762080806,0.678201547,0.645826638,0.801626662,0.648224781,0.782149306,0.842696243,0.79069382,0.72127616,0.801595792,0.868311786,0.773578368,0.705321501,0.860015064,0.845757921,0
0.731283407,0.896447341,0.850618846,0.821831592,0.824237375,0.749926783,0.703068618,0.795636381,0.755868135,0.807490071,0.753442646,0.89183706,0.64433157,0.7382967,0.661737844,0.85233311,0.682833956,0.698377912,0.728611772,0.717615839,0.680121867,0.639909632,0.779414491,0.609850468,0.733144968,0.706492883,0.820223144,0.675515824,0.799441155,0.651128747,0.803109196,0.815127593,0.658373002,0.876400199,0.720274891,0.873781694,0.612278596,0.806156196,0.614434691,0.883752582,0.783253382,0.868668483,0.663798568,0.781384855,0.728226256,0.74341197,0.727328877,0.697156078,0.674759854,0.851116836,0.641096804,0.67686055,0.896603928,0.890523937,0.656927011,0.85621211,0.852406647,0.725519711,0.750290424,0.772051008,0.750376022,0.67579326,0.841929833,0.651817427,0.859552223,0.687756367,0.761032082,0.779345564,0.89169389,0.686441086,0.659405016,0.640891673,0.657572368,0.677101602,0.655985612,0.765273584,0.868861262,0.806713743,0.748242665,0.692338384,0.642783469,0.758603124,0.878795287,0.605276881,0.887200881,0.615756071,0.600663647,0.802538404,0.877478866,0.650438627,0.804685671,0.760252571,0.807140279,0.803157847,0.898286076,0.67235468,0.749479723,0.748019391,0.653858568,0.833274875,0.771503464,0.669880654,0.640127144,0.76441573,0.676105379,0.696111758,0.652446793,0.882108121,0.836707334,0.84841547,0.821492723,0.621193658,0.806050993,0.734565844,0.878711355,0.813597611,0.83275921,0.669676524,0.647860511,0.892298921,0.766962956,0.860465988,0.786407549,0.699297142,0.793893987,0.84544898,0
0.832083366,0.689729628,0.77612925,0.724623873,0.796689239,0.89626193,0.668584593,0.855006611,0.883470064,0.658849805,0.867816493,0.844392846,0.615535506,0.852914641,0.605231062,0.64119753,0.770341674,0.84230404,0.833078115,0.772218696,0.818043278,0.781419222,0.775932531,0.643039873,0.65890014,0.622420999,0.752157648,0.625868976,0.683434863,0.839313877,0.614109419,0.807980588,0.768422166,0.822782642,0.832068449,0.77266841,0.863214182,0.864812074,0.82297524,0.751438236,0.699828172,0.710139748,0.71421041,0.891823096,0.632533039,0.700345126,0.620983858,0.714749973,0.69092656,0.775757672,0.633113741,0.881293807,0.643273506,0.730882415,0.790708252,0.623353088,0.868481698,0.776278661,0.757729294,0.843486148,0.704043402,0.730037472,0.690975345,0.634135222,0.778242873,0.87157137,0.885789602,0.893608073,0.712913932,0.720863136,0.826586199,0.787875176,0.783158622,0.78978366,0.726660504,0.806026481,0.627323164,0.878282305,0.76787509,0.770146902,0.856641619,0.761172384,0.805638577,0.832087623,0.631719077,0.770289826,0.660789386,0.65785266,0.714036044,0.663173664,0.695014955,0.650177786,0.891275934,0.71113579,0.793465538,0.800414786,0.740723703,0.76084799,0.663128609,0.852637253,0.608570663,0.796605704,0.667675358,0.754200341,0.735977228,0.781008852,0.602458203,0.849883877,0.81706444,0.832730897,0.766387309,0.639632119,0.876676159,0.828130893,0.771805777,0.603704505,0.626920575,0.791933247,0.890691077,0.646958323,0.771615956,0.69769038,0.869399434,0.791024069,0.830778367,0.671330409,0
